spec_id,farmer_uid,data_year,moisture,color,rice_impurity,rice_husk,good_grain_pct,broken_grain_pct,grade,variety,status,price_riel
1,PREY VENG|PV012,2020,13.7,Good,2,0.8,66,34,B1,Phka Rumduol,Organic,1700
2,PREY VENG|PV024,2020,12,Good,0,0.86,,,A1,Certified Seed,Organic,1850
3,PREY VENG|PV024,2020,12,Good,0,0.21,,,A1,Sbai Mongkul foundation seed,Organic,1950
4,PREY VENG|PV025,2020,14.3,Good,1.6,1.38,50,50,B2,Phka Rumduol,Organic,1650
5,PREY VENG|PV045,2020,13.6,Good,0.3,2.2,85,15,A,Phka Rumduol,Ibis I,1500
6,PREY VENG|PV049,2020,13.9,Good,0.52,1.14,70,30,A2,Phka Rumduol,Organic,1750
7,PREY VENG|PV060,2020,12,Good,0,0.68,,,A1,Certified Seed,Organic,1850
8,PREY VENG|PV060,2020,14.6,Good,0.02,1,70,30,B1,Sticky Rice,Organic,1700
9,PREY VENG|PV060,2020,12.9,Good,0.24,0.98,76,24,A1,Phka Rumduol,Organic,1850
10,PREY VENG|PV067,2020,16,Good,3.74,4.84,72,28,B2,Phka Rumduol,Organic,1650
11,PREY VENG|PV068,2020,15,,,0.42,,,A,White Rice,Organic,1400
12,PREY VENG|PV068,2020,14.8,Good,0.6,1.06,64,36,B1,Phka Rumduol,Organic,1700
13,PREY VENG|PV074,2020,14.5,Good,1.14,0.8,50,50,B2,Phka Rumduol,Organic,1650
14,PREY VENG|PV076,2020,15,Good,0,0.6,54,46,B2,Sticky Rice,Organic,1650
15,PREY VENG|PV076,2020,13.4,Good,0.91,1.5,84,16,A1,Phka Rumduol,Organic,1850
16,PREY VENG|PV084,2020,15,Good,,0.3,,100,B,White Rice,Organic,1350
17,PREY VENG|PV090,2020,14.8,Good,0.08,3,,100,A,White Rice,Organic,1400
18,PREY VENG|PV090,2020,14.5,Good,0.68,0.94,64,36,B1,Phka Rumduol,Organic,1700
19,PREY VENG|PV096,2020,15,Good,1.14,0.28,82,18,A,Phka Rumduol,Ibis I,1500
20,PREY VENG|PV097,2020,13.5,Good,0.1,1,60,40,B,Phka Rumduol,Ibis I,1450
21,PREY VENG|PV098,2020,13.9,Good,0.7,4.28,70,30,A,Phka Rumduol,Ibis I,1500
22,PREY VENG|PV108,2020,14,Good,0.7,0.78,60,40,B,Phka Rumduol,Ibis I,1450
23,PREY VENG|PV114,2020,13,Good,0.48,0.68,80,20,A1,Phka Rumduol,Organic,1850
24,SAMBOU|SB004,2020,13.9,Good,2.64,3.2,50,50,B2,Phka Rumduol,Organic,1650
25,SAMBOU|SB033,2020,13.9,Good,1.26,2.2,50,50,B2,Phka Rumduol,Organic,1650
26,SAMBOU|SB037,2020,13.8,Good,1.26,4.84,54,46,B2,Phka Rumduol,Organic,1650
27,SAMBOU|SB049,2020,14.4,Good,0.12,2.86,70,30,A,Phka Rumduol,Ibis I,1500
28,SAMBOU|SB054,2020,14.8,,,0.92,,,B,White Rice,Organic,1350
29,SAMBOU|SB054,2020,13.8,Good,0.12,4.26,56,44,B2,Phka Rumduol,Organic,1650
30,SAMBOU|SB057,2020,14.9,Good,1.58,6.2,72,28,B1,Phka Rumduol,Organic,1700
31,SAMBOU|SB058,2020,14.5,,,0.88,,,B,White Rice,Organic,1350
32,SAMBOU|SB058,2020,14.4,Good,1.02,5.88,68,32,B1,Phka Rumduol,Organic,1700
33,SAMBOU|SB063,2020,14,Good,0.3,6,60,40,B,Phka Rumduol,Ibis I,1450
34,SAMBOU|SB065,2020,14.5,Good,0.28,5.72,62,38,B1,Phka Rumduol,Organic,1700
35,SAMBOU|SB066,2020,14.5,Good,0.12,2.08,68,32,B1,Phka Rumduol,Organic,1700
36,SAMBOU|SB073,2020,15,Good,0.7,6.36,68,32,B,Phka Rumduol,Ibis I,1450
37,SAMBOU|SB083,2020,15,Good,1.02,2.86,50,50,B,Phka Rumduol,Ibis I,1450
38,SAMBOU|SB087,2020,14.9,,,0.52,,,B,White Rice,Organic,1350
39,SAMBOU|SB087,2020,14.8,Good,5.6,2.9,52,48,B2,Phka Rumduol,Organic,1650
40,SAMBOU|SB088,2020,13.9,Good,0.24,4.68,50,50,B2,Phka Rumduol,Organic,1650
41,SAMBOU|SB091,2020,14.4,Good,5.82,5.96,76,24,B2,Phka Rumduol,Organic,1650
42,SAMBOU|SB092,2020,14.6,Good,5,2.62,50,50,B,Phka Rumduol,Ibis I,1450
43,SAMBOU|SB096,2020,14.2,Good,0.26,2.48,74,26,A,Phka Rumduol,Ibis I,1500
44,SAMBOU|SB123,2020,14.8,Good,0.62,1.08,52,48,B,Phka Rumduol,Ibis I,1450
45,SAMBOU|SB126,2020,14.6,Good,2.68,1.9,50,50,B2,Phka Rumduol,Organic,1650
46,KAMPENH|KH001,2020,13.8,Good,0.1,1.63,60,40,B1,Phka Rumduol,Organic,1700
47,KAMPENH|KH001,2020,15,Good,0.1,2,70,30,A2,Sticky Rice,Organic,1750
48,KAMPENH|KH001,2020,14.6,,,3,,,A,White Rice,Organic,1400
49,KAMPENH|KH003,2020,15,Good,0.1,4.5,64,36,B1,Phka Rumduol,Organic,1700
50,KAMPENH|KH003,2020,14.2,Good,0.4,1.3,60,40,B1,Sticky Rice,Organic,1700
51,KAMPENH|KH004,2020,15.5,Good,0.4,4,64,36,B1,Sticky Rice,Organic,1700
52,KAMPENH|KH004,2020,13.2,Good,0.5,7,60,40,B2,Phka Rumduol,Organic,1650
53,KAMPENH|KH006,2020,14.2,Good,1.2,3.2,60,40,B,Phka Rumduol,Ibis I,1450
54,KAMPENH|KH015,2020,14.8,,,2,,,A,White Rice,Organic,1400
55,KAMPENH|KH015,2020,15,Good,0.1,3,56,44,B2,Phka Rumduol,Organic,1650
56,KAMPENH|KH018,2020,14.8,Good,0.2,2.8,68,32,B1,Phka Rumduol,Organic,1700
57,KAMPENH|KH026,2020,14,Good,0.1,3.3,80,20,A1,Sticky Rice,Organic,1850
58,KAMPENH|KH026,2020,14.2,Good,0.2,4,56,44,B2,Phka Rumduol,Organic,1650
59,KAMPENH|KH035,2020,13.5,Good,0.8,2,68,32,B,Sticky Rice,Ibis I,1500
60,KAMPENH|KH035,2020,14.5,Good,0.86,1.5,70,30,A,Phka Rumduol,Ibis I,1500
61,KAMPENH|KH044,2020,14.8,Good,0.8,4.36,56,44,B2,Phka Rumduol,Organic,1650
62,KAMPENH|KH046,2020,14,Good,0.02,1.5,70,30,A2,Sticky Rice,Organic,1750
63,KAMPENH|KH046,2020,15,Good,0.2,2,50,50,B2,Phka Rumduol,Organic,1650
64,KAMPENH|KH053,2020,14.5,Good,0.5,4,68,32,B1,Sticky Rice,Organic,1700
65,KAMPENH|KH053,2020,15,Good,0.1,5.12,62,38,B1,Phka Rumduol,Organic,1700
66,KAMPENH|KH056,2020,15.6,Good,2,6,70,40,B,Phka Rumduol,Ibis I,1500
67,KAMPENH|KH058,2020,14,Good,0.8,2.4,60,40,B,Phka Rumduol,Ibis I,1450
68,KAMPENH|KH059,2020,13,Good,1.56,2,64,36,B,Phka Rumduol,Ibis I,1450
69,KAMPENH|KH060,2020,14.8,Good,6,1.63,70,30,A,Phka Rumduol,Organic,1500
70,KAMPENH|KH062,2020,13.6,Good,2,1.8,62,38,B,Phka Rumduol,Ibis I,1450
71,KAMPENH|KH063,2020,14.7,Good,0.2,3,64,36,B2,Sticky Rice,Organic,1700
72,KAMPENH|KH063,2020,14.9,Good,0.4,2,50,50,B2,Phka Rumduol,Organic,1650
73,KAMPENH|KH091,2020,14.2,Good,0.5,1.5,68,32,B1,Sticky Rice,Organic,1700
74,KAMPENH|KH091,2020,14.2,,,2,,,A,White Rice,Organic,1400
75,KAMPENH|KH091,2020,12.8,Good,2,3.3,74,26,A2,Phka Rumduol,Organic,1750
76,KAMPENH|KH115,2020,14.7,Good,0.4,2.4,50,50,B,Phka Rumduol,Ibis I,1450
77,KONG YOANG|KY118,2020,14.5,Good,0.8,3,62,38,B1,Phka Rumduol,Organic,1700
78,KONG YOANG|KY119,2020,13.6,Good,1,2.8,50,50,B2,Phka Rumduol,Organic,1650
79,KONG YOANG|KY150,2020,14.2,Good,1.08,0.8,80,20,A,Sticky Rice,Ibis I,1500
80,KONG YOANG|KY150,2020,14.2,Good,1,2.82,76,24,A,Phka Rumduol,Ibis I,1500
81,KONG YOANG|KY174,2020,15.8,Good,0.8,4,62,38,B1,Phka Rumduol,Organic,1700
82,KONG YOANG|KY211,2020,15,Good,0.2,2.4,70,30,A,Phka Rumduol,Ibis I,1500
83,YEANG|YE002,2020,13.8,Good,1,2.6,60,40,B,Phka Rumduol,Ibis I,1450
84,YEANG|YE009,2020,13.8,Good,1.2,3,60,40,B,Phka Rumduol,Ibis I,1450
85,YEANG|YE025,2020,15,Good,0.4,2,86,14,A2,Phka Rumduol,Organic,1750
86,YEANG|YE054,2020,13.6,Good,0.6,2,54,46,B2,Phka Rumduol,Organic,1650
87,YEANG|YE069,2020,13,Good,0.6,2.3,50,50,B2,Phka Rumduol,Organic,1650
88,YEANG|YE072,2020,14.8,Good,0.4,1.8,80,20,A,Phka Rumduol,Ibis I,1500
89,YEANG|YE085,2020,14.3,Good,0.62,1.1,86,14,A,Phka Rumduol,Ibis I,1500
90,YEANG|YE089,2020,14.9,Good,0.8,2.04,60,40,B,Phka Rumduol,Ibis I,1450
91,YEANG|YE100,2020,14.2,Good,0.5,1.2,50,50,B2,Phka Rumduol,Organic,1650
92,KRALA PEAS|KP003,2020,14.5,,,2.8,,,B,White Rice,Organic,1350
93,KRALA PEAS|KP003,2020,13.3,Good,0.12,6,50,50,B2,Phka Rumduol,Organic,1650
94,KRALA PEAS|KP008,2020,13.6,Good,0.26,0.8,56,44,B2,Phka Rumduol,Organic,1650
95,KRALA PEAS|KP014,2020,12.8,Good,3.24,5.6,62,38,B,Phka Rumduol,Ibis I,1450
96,KRALA PEAS|KP031,2020,14,,,2.4,,,B,White Rice,Organic,1350
97,KRALA PEAS|KP031,2020,13.4,Good,1.04,2.2,54,46,B2,Phka Rumduol,Organic,1650
98,KRALA PEAS|KP042,2020,14.1,Good,0.46,2.08,70,30,A,Phka Rumduol,Ibis I,1500
99,KRALA PEAS|KP044,2020,14.3,Good,0.64,5.98,54,46,B,Phka Rumduol,Ibis I,1450
100,KRALA PEAS|KP047,2020,12.5,Good,0.18,4.92,54,46,B2,Phka Rumduol,Organic,1650
101,KRALA PEAS|KP051,2020,14.2,Mediem,0.32,6,62,38,B1,Phka Rumduol,Organic,1700
102,KRALA PEAS|KP076,2020,14.8,Good,0.06,3.8,58,42,B2,Phka Rumduol,Organic,1650
103,KRALA PEAS|KP107,2020,14.5,Good,1.9,1.8,56,44,B,Phka Rumduol,Ibis I,1450
104,KRALA PEAS|KP113,2020,14.3,,,4.2,,,B,White Rice,Organic,1350
105,KRALA PEAS|KP113,2020,13.8,Good,0.24,5.2,52,48,B2,Phka Rumduol,Organic,1650
106,KRALA PEAS|KP117,2020,13.8,,,3.72,,,A,White Rice,Organic,1400
107,KRALA PEAS|KP117,2020,13.5,Good,0.08,5.2,68,32,B1,Phka Rumduol,Organic,1700
108,KRALA PEAS|KP131,2020,13.6,Good,0.64,7.88,68,32,B2,Phka Rumduol,Organic,1650
109,KRALA PEAS|KP132,2020,13,Good,1.98,2.4,50,50,B2,Phka Rumduol,Organic,1650
110,KRALA PEAS|KP146,2020,13,Good,1.16,5.86,50,50,B,Phka Rumduol,Ibis I,1450
111,KRALA PEAS|KP147,2020,13.2,Good,4.5,2.8,52,48,B2,Phka Rumduol,Organic,1650
112,KRALA PEAS|KP149,2020,14.9,,,4,,,B,White Rice,Organic,1350
113,KRALA PEAS|KP149,2020,13,Good,1.28,2,50,50,B2,Phka Rumduol,Organic,1650
114,KRALA PEAS|KP150,2020,15.1,,,3.6,,,B,White Rice,Organic,1350
115,KRALA PEAS|KP152,2020,14.5,,,3.8,,,B,White Rice,Organic,1350
116,KRALA PEAS|KP152,2020,14,Good,1.74,3.8,50,50,B2,Phka Rumduol,Organic,1650
117,KRALA PEAS|KP162,2020,13.6,,,2.8,,,B,White Rice,Organic,1350
118,KRALA PEAS|KP162,2020,14.4,Good,0.06,3.2,64,36,B1,Phka Rumduol,Organic,1700
119,KRALA PEAS|KP163,2020,14.2,,,3.6,,,B,White Rice,Organic,1350
120,KRALA PEAS|KP163,2020,13,Good,0.86,5.98,62,38,B1,Phka Rumduol,Organic,1700
121,KRALA PEAS|KP170,2020,12.8,Good,0.7,4.8,60,40,B,Phka Rumduol,Ibis I,1450
122,KRALA PEAS|KP175,2020,14.5,,,4.2,,,B,White Rice,Organic,1350
123,KRALA PEAS|KP175,2020,13.5,Good,0.04,2.74,66,34,B1,Phka Rumduol,Organic,1700
124,KRALA PEAS|KP176,2020,14.3,,,3.84,,,B,White Rice,Organic,1350
125,KRALA PEAS|KP176,2020,14.5,,,4,,,B,White Rice,Organic,1350
126,KRALA PEAS|KP176,2020,13,Good,0.04,2.8,60,40,B1,Phka Rumduol,Organic,1700
127,KRALA PEAS|KP188,2020,13.7,Good,0.7,1.44,62,38,B1,Phka Rumduol,Organic,1700
128,KRALA PEAS|KP189,2020,13,Good,0.12,5.86,72,28,A2,Phka Rumduol,Organic,1750
129,KRALA PEAS|KP193,2020,13.3,Good,0.04,3.3,60,40,B1,Phka Rumduol,Organic,1700
130,KRALA PEAS|KP194,2020,14.9,Good,1.14,5.8,72,28,A2,Phka Rumduol,Organic,1750
131,KRALA PEAS|KP195,2020,13,Mediem,0.38,4.18,50,50,B,Phka Rumduol,Ibis I,1450
132,KRALA PEAS|KP201,2020,12.8,Good,0.66,4.5,60,40,B,Phka Rumduol,Ibis I,1450
133,KRALA PEAS|KP206,2020,13.5,,,2.06,,,A,White Rice,Organic,1400
134,KRALA PEAS|KP206,2020,12.6,Good,0.06,1.92,52,48,B2,Phka Rumduol,Organic,1650
135,KRALA PEAS|KP220,2020,12.2,Good,0.5,6,50,50,B2,Phka Rumduol,Organic,1650
136,KRALA PEAS|KP223,2020,15.1,,,3,,,B,White Rice,Organic,1350
137,KRALA PEAS|KP223,2020,14.9,Good,0.62,5.8,72,28,A2,Phka Rumduol,Organic,1750
138,KRALA PEAS|KP224,2020,13.3,Good,0.6,2.8,50,50,B,Phka Rumduol,Ibis I,1450
139,KRALA PEAS|KP236,2020,13.1,,,6.4,,,B,White Rice,Organic,1350
140,KRALA PEAS|KP239,2020,14.3,Good,0.46,4.2,68,32,B1,Phka Rumduol,Organic,1700
141,KRALA PEAS|KP245,2020,14.8,,,3.2,,,B,White Rice,Organic,1350
142,KRALA PEAS|KP245,2020,13.4,Good,0.04,6.4,50,50,B2,Phka Rumduol,Organic,1650
143,KRALA PEAS|KP249,2020,12.8,Good,0.84,3.2,50,50,B,Phka Rumduol,Ibis I,1450
144,KRALA PEAS|KP254,2020,14.8,Good,0.5,5.92,66,34,B,Phka Rumduol,Ibis I,1450
145,KRALA PEAS|KP255,2020,13.6,Good,0.66,2.6,62,38,B1,Phka Rumduol,Organic,1700
146,KRALA PEAS|KP266,2020,14.8,Good,1.48,4.4,74,26,A2,Phka Rumduol,Organic,1750
147,KRALA PEAS|KP275,2020,13.7,Good,0.22,3.4,50,50,B2,Phka Rumduol,Organic,1650
148,KRALA PEAS|KP278,2020,13.1,Good,0.04,6,50,50,B,Phka Rumduol,Ibis I,1450
149,KRALA PEAS|KP284,2020,14.2,Good,0.32,5.82,72,28,A2,Phka Rumduol,Organic,1750
150,KRALA PEAS|KP287,2020,13.1,Good,0.18,3.4,54,46,B2,Phka Rumduol,Organic,1650
151,KRALA PEAS|KP291,2020,13.7,Good,0.04,4.88,50,50,B,Phka Rumduol,Ibis I,1450
152,KRALA PEAS|KP292,2020,14.1,Good,3.4,3.76,78,22,A2,Phka Rumduol,Organic,1750
153,KRALA PEAS|KP300,2020,13.5,,,2.04,,,A,White Rice,Organic,1400
154,KRALA PEAS|KP300,2020,14.4,Good,0.3,1.82,56,44,B2,Phka Rumduol,Organic,1650
155,KRALA PEAS|KP309,2020,14.4,Good,0.78,3.6,54,46,B2,Phka Rumduol,Organic,1650
156,KRALA PEAS|KP310,2020,13.5,Good,0.14,1.2,62,38,B1,Phka Rumduol,Organic,1700
157,KRALA PEAS|KP312,2020,13.3,Good,0.76,6,66,34,B,Phka Rumduol,Ibis I,1450
158,KRALA PEAS|KP328,2020,13,Good,0.84,4.06,52,48,B,Phka Rumduol,Ibis I,1450
159,KRALA PEAS|KP331,2020,13.7,Good,0.42,5.72,50,50,B2,Phka Rumduol,Organic,1650
160,KRALA PEAS|KP332,2020,14.4,Good,0.08,6,50,50,B,Phka Rumduol,Ibis I,1450
161,KRALA PEAS|KP347,2020,12.6,Good,7.64,5.94,80,20,B,Phka Rumduol,Ibis I,1450
162,OKAK|OK004,2020,14.2,,,4.2,,,B,White Rice,Organic,1350
163,OKAK|OK007,2020,14.4,Good,4.8,6,50,50,B2,Phka Rumduol,Organic,1650
164,OKAK|OK008,2020,13.4,Good,0.08,3.4,50,50,B2,Phka Rumduol,Organic,1650
165,OKAK|OK059,2020,13.7,,,3.4,,,A,White Rice,Organic,1400
166,OKAK|OK059,2020,14.3,Good,1.2,4.2,50,50,B2,Phka Rumduol,Organic,1650
167,TMAT PAEUY|TB001,2020,14,Good,2.28,3.6,50,50,B2,Phka Rumduol,Organic,1650
168,TMAT PAEUY|TB008,2020,14.7,Good,0.8,1.6,56,44,B2,Phka Rumduol,Organic,1650
169,TMAT PAEUY|TB010,2020,14.2,Good,0.2,1,78,22,A2,Phka Rumduol,Organic,1750
170,TMAT PAEUY|TB010,2020,14,Good,1,0.5,95,5,A1,Phka Rumduol,Organic,1850
171,TMAT PAEUY|TB014,2020,14.8,Good,1,2,50,50,B2,Phka Rumduol,Organic,1650
172,TMAT PAEUY|TB018,2020,13.5,Good,0.5,0.7,50,50,B,Phka Rumduol,Ibis I,1450
173,TMAT PAEUY|TB021,2020,12,Good,0,0.65,,,A1,Foundation Seed,Organic,1950
174,TMAT PAEUY|TB021,2020,14.2,Good,0.1,0.2,80,20,A2,Sticky Rice,Organic,1750
175,TMAT PAEUY|TB021,2020,13.5,Good,2.92,0.8,56,44,B2,Phka Rumduol,Organic,1650
176,TMAT PAEUY|TB029,2020,14.8,,,4.6,,,A,White Rice,Organic,1400
177,TMAT PAEUY|TB029,2020,14.2,Good,0.5,2,56,44,B2,Phka Rumduol,Organic,1650
178,TMAT PAEUY|TB036,2020,15.5,Good,1.6,4.8,82,18,A2,Phka Rumduol,Organic,1750
179,TMAT PAEUY|TB037,2020,15,Good,0.8,2,76,24,A,Phka Rumduol,Ibis I,1500
180,TMAT PAEUY|TB046,2020,13.3,Good,2,5.6,74,26,B2,Phka Rumduol,Organic,1650
181,TMAT PAEUY|TB046,2020,13.8,Good,2.78,7.4,50,50,B2,Phka Rumduol,Organic,1650
182,TMAT PAEUY|TB053,2020,12.8,Good,2,4,50,50,B2,Phka Rumduol,Organic,1650
183,TMAT PAEUY|TB062,2020,13.7,Good,0.1,3.6,70,30,A2,Sticky Rice,Organic,1750
184,TMAT PAEUY|TB062,2020,13.8,Good,0.1,2.8,72,28,A2,Phka Rumduol,Organic,1750
185,TMAT PAEUY|TB064,2020,13.6,Good,0.5,1.5,60,40,B1,Phka Rumduol,Organic,1700
186,TMAT PAEUY|TB064,2020,13.4,Good,0.2,0.8,52,48,B2,Phka Rumduol,Organic,1650
187,TMAT PAEUY|TB072,2020,14.5,Good,0.8,1.2,50,50,B2,Phka Rumduol,Organic,1650
188,TMAT PAEUY|TB074,2020,14,Good,0.7,1.5,54,46,B2,Phka Rumduol,Organic,1650
189,TMAT PAEUY|TB084,2020,12,Good,0,0.81,,,A1,Foundation Seed,Organic,1950
190,TMAT PAEUY|TB084,2020,13.5,Good,1.16,6.86,74,26,A2,Phka Rumduol,Organic,1750
191,TMAT PAEUY|TB087,2020,13.8,Good,1.6,3.84,70,30,A,Phka Rumduol,Ibis I,1500
192,TMAT PAEUY|TB089,2020,13.6,Good,0.1,2.4,50,50,B2,Phka Rumduol,Organic,1650
193,TMAT PAEUY|TB094,2020,13.1,Good,0.26,1.5,50,50,B2,Phka Rumduol,Organic,1650
194,TMAT PAEUY|TB109,2020,14.2,,,2.9,,,A,White Rice,Organic,1400
195,TMAT PAEUY|TB109,2020,14,Good,0.5,5,50,50,B2,Phka Rumduol,Organic,1650
196,TMAT PAEUY|TB121,2020,14.1,Good,0.08,4.04,84,16,A2,Sticky Rice,Organic,1750
197,TMAT PAEUY|TB121,2020,12.6,Good,0.66,4,95,5,A1,Phka Rumduol,Organic,1850
198,TMAT PAEUY|TB122,2020,13.7,Good,0.5,6.6,76,24,A2,Phka Rumduol,Organic,1750
199,TMAT PAEUY|TB125,2020,14.1,Good,1.2,2,50,50,B2,Phka Rumduol,Organic,1650
200,TMAT PAEUY|TB128,2020,13.1,Good,2.5,9.98,50,50,B,Phka Rumduol,Ibis I,1450
201,TMAT PAEUY|TB148,2020,14.4,Good,1.54,1.18,50,50,B2,Phka Rumduol,Organic,1650
202,TMAT PAEUY|TB155,2020,14.2,Good,0.02,2.8,56,44,B2,Phka Rumduol,Organic,1650
203,TMAT PAEUY|TB156,2020,14.2,Good,1.02,3,84,16,A2,Phka Rumduol,Organic,1750
204,TMAT PAEUY|TB159,2020,13.8,Good,2.1,0.15,50,50,B2,Phka Rumduol,Organic,1650
205,TMAT PAEUY|TB162,2020,14.5,Good,0.5,6,66,34,B1,Phka Rumduol,Organic,1700
206,TMAT PAEUY|TB165,2020,13.5,Good,0.85,0.9,50,50,B2,Phka Rumduol,Organic,1650
207,TMAT PAEUY|TB173,2020,12,Good,0,0.87,,,A1,Foundation Seed,Organic,1950
208,TMAT PAEUY|TB173,2020,13.8,,,1.9,,,A,White Rice,Organic,1400
209,TMAT PAEUY|TB173,2020,12.5,Good,0.6,1.65,56,44,B2,Phka Rumduol,Organic,1650
210,TMAT PAEUY|TB178,2020,14.5,Good,2.2,4.44,68,32,B1,Phka Rumduol,Organic,1700
211,TMAT PAEUY|TB179,2020,14.5,Good,1.34,5.04,74,26,A2,Phka Rumduol,Organic,1750
212,TMAT PAEUY|TB182,2020,14.2,Good,0.3,3,52,48,B2,Phka Rumduol,Organic,1650
213,TMAT PAEUY|TB183,2020,15.1,Good,15,3.2,50,50,B,Phka Rumduol,Ibis I,1450
214,TMAT PAEUY|TB185,2020,11.5,Good,0,0.54,,,A1,Foundation Seed,Organic,1950
215,TMAT PAEUY|TB185,2020,13,Good,0.64,4.04,74,26,A2,Phka Rumduol,Organic,1750
216,TMAT PAEUY|TB189,2020,13.6,Good,0.5,2.8,58,42,B,Phka Rumduol,Ibis I,1450
217,TMAT PAEUY|TB190,2020,13.8,Good,0.8,2,66,34,B2,Phka Rumduol,Organic,1650
218,TMAT PAEUY|TB191,2020,14,Good,0.8,1.9,58,42,B2,Phka Rumduol,Organic,1650
219,TMAT PAEUY|TB192,2020,13,Good,0.5,1,50,50,B2,Phka Rumduol,Organic,1650
220,TMAT PAEUY|TB192,2020,12.5,Good,1,2,50,50,B2,Phka Rumduol,Organic,1650
221,TMAT PAEUY|TB196,2020,14.5,Good,0.44,2.9,50,50,B2,Phka Rumduol,Organic,1650
222,TMAT PAEUY|TB211,2020,14,Good,0,0.02,,,A2,Certified Seed,Organic,1750
223,TMAT PAEUY|TB211,2020,14.1,Good,0.5,3.5,50,50,B2,Phka Rumduol,Organic,1650
224,TMAT PAEUY|TB238,2020,15.2,Good,0.6,4.32,60,40,B1,Phka Rumduol,Organic,1700
225,TMAT PAEUY|TB241,2020,13.2,Good,1.68,4.78,62,38,B1,Phka Rumduol,Organic,1700
226,TMAT PAEUY|TB243,2020,14.8,Good,2.46,2.36,52,48,B2,Phka Rumduol,Organic,1650
227,TMAT PAEUY|TB243,2020,14,Good,1.52,2.52,70,30,B1,Phka Rumduol,Organic,1700
228,TMAT PAEUY|TB249,2020,13.5,Good,0.8,1.5,50,50,B2,Phka Rumduol,Organic,1650
229,TMAT PAEUY|TB250,2020,13.6,Good,0.22,2.5,60,40,B1,Phka Rumduol,Organic,1700
230,TMAT PAEUY|TB251,2020,14.5,Good,0.24,1.66,88,12,A1,Phka Rumduol,Organic,1850
231,TMAT PAEUY|TB251,2020,12.8,Good,1.39,7.5,56,44,B2,Phka Rumduol,Organic,1650
232,TMAT PAEUY|TB254,2020,13.3,Good,0.2,2,70,30,A2,Sticky Rice,Organic,1750
233,TMAT PAEUY|TB254,2020,14.2,Good,0.2,1.98,52,48,B2,Phka Rumduol,Organic,1650
234,TMAT PAEUY|TB265,2020,14,Good,0.2,1.3,50,50,B2,Phka Rumduol,Organic,1650
235,TMAT PAEUY|TB282,2020,15.3,Good,0.6,2.5,70,30,A2,Phka Rumduol,Organic,1750
236,TMAT PAEUY|TB288,2020,14.5,Good,0.2,4.72,58,42,B2,Phka Rumduol,Organic,1650
237,TMAT PAEUY|TB289,2020,14.6,Good,1.36,3.68,60,40,B1,Phka Rumduol,Organic,1700
238,TMAT PAEUY|TB292,2020,15,Good,0.2,0.78,66,34,B1,Phka Rumduol,Organic,1700
239,TMAT PAEUY|TB297,2020,12.5,Good,0.8,4,58,42,B2,Phka Rumduol,Organic,1650
240,TMAT PAEUY|TB298,2020,12.8,Good,1.06,5.5,50,50,B2,Phka Rumduol,Organic,1650
241,TMAT PAEUY|TB327,2020,14.1,Good,0.6,5.16,68,32,B1,Phka Rumduol,Organic,1700
242,TMAT PAEUY|TB333,2020,13.3,Good,0.5,1,50,50,B2,Phka Rumduol,Organic,1650
243,TMAT PAEUY|TB334,2020,15,Good,0.8,5,58,42,B2,Phka Rumduol,Organic,1650
244,TMAT PAEUY|TB342,2020,12,Good,0,0.95,,,A1,Foundation Seed,Organic,1950
245,TMAT PAEUY|TB388,2020,11.8,Good,0,0.57,,,A1,Foundation Seed,Organic,1950
246,TMAT PAEUY|TB388,2020,12,Good,0.1,3.34,50,50,B2,Sticky Rice,Organic,1650
247,TMAT PAEUY|TB388,2020,13.4,Good,0.5,3.6,64,36,B1,Phka Rumduol,Organic,1700
248,TMAT PAEUY|TB402,2020,12.7,Good,2,4,62,38,B,Phka Rumduol,Ibis I,1450
249,TMAT PAEUY|TB403,2020,14.8,Good,0.6,1.12,76,24,A,Phka Rumduol,Ibis I,1500
250,TMAT PAEUY|TB414,2020,13.6,Good,0.2,1.8,58,42,B2,Phka Rumduol,Organic,1650
251,TMAT PAEUY|TB423,2020,13.6,Good,0.2,1,56,44,B2,Phka Rumduol,Organic,1650
252,TMAT PAEUY|TB451,2020,13.5,Good,0.1,1.6,70,30,A,Phka Rumduol,Ibis I,1500
253,TMAT PAEUY|TB462,2020,13.2,Good,2.52,3.14,50,50,B2,Phka Rumduol,Organic,1650
254,TMAT PAEUY|TB476,2020,15,Good,0.8,2.5,70,38,A,Phka Rumduol,Ibis I,1500
255,TMAT PAEUY|TB478,2020,12.6,Good,0.52,1.5,70,30,A,Phka Rumduol,Ibis I,1500
256,TMAT PAEUY|TB482,2020,14.3,Good,0.5,2,70,30,A,Phka Rumduol,Ibis I,1500
257,TMAT PAEUY|TB485,2020,14.7,Good,0.4,0.21,50,50,B,Phka Rumduol,Ibis I,1450
258,TMAT PAEUY|TB488,2020,13.4,Good,0.3,2,60,40,B,Phka Rumduol,Ibis II,1450
259,TMAT PAEUY|TB489,2020,14.9,Good,0.7,1.9,60,40,B,Phka Rumduol,Ibis I,1450
260,BRA|BR016,2020,14.2,Mediem,4.48,8,54,46,B2,Phka Rumduol,Organic,1650
261,BRA|BR031,2020,13,Good,1.04,4.6,50,50,B2,Phka Rumduol,Organic,1650
262,BRA|BR042,2020,13.4,Mediem,0.66,4.82,58,42,B2,Phka Rumduol,Organic,1650
